COMMON_NAME,LATITUDE,LONGITUDE
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.2479415,-120.1001358
Black_backed_Woodpecker,39.2475011,-120.1016808
Black_backed_Woodpecker,39.302657,-120.4252195
Black_backed_Woodpecker,39.2980409,-120.4282665
Black_backed_Woodpecker,39.2479415,-120.1001358
Black_backed_Woodpecker,39.2982548,-120.3828037
Black_backed_Woodpecker,39.2982548,-120.3828037
Black_backed_Woodpecker,39.2638921,-120.0726271
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.2589,-120.0743
Black_backed_Woodpecker,39.2479415,-120.1001358
Black_backed_Woodpecker,39.17211,-120.13903
Black_backed_Woodpecker,39.17211,-120.13903
Black_backed_Woodpecker,39.2479415,-120.1001358
Black_backed_Woodpecker,39.2587086,-120.0773048
Black_backed_Woodpecker,39.1797115,-120.1609039
Black_backed_Woodpecker,39.2591738,-120.0740433
Black_backed_Woodpecker,39.2591738,-120.0740433
Black_backed_Woodpecker,39.303899,-120.378072
Black_backed_Woodpecker,39.3076565,-120.4184492
Black_backed_Woodpecker,39.151307,-120.167062
Black_backed_Woodpecker,39.3142098,-120.4150816
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.1044422,-120.2012615
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.113459,-120.15827
Black_backed_Woodpecker,39.0934638,-120.2081766
Black_backed_Woodpecker,39.1044422,-120.2012615
Black_backed_Woodpecker,39.1044422,-120.2012615
Black_backed_Woodpecker,39.1511963,-120.187726
Black_backed_Woodpecker,39.0756432,-120.2377653
Black_backed_Woodpecker,39.0756432,-120.2377653
Black_backed_Woodpecker,39.1044422,-120.2012615
Black_backed_Woodpecker,39.182587,-120.267496
Black_backed_Woodpecker,39.2748229,-120.0533152
Black_backed_Woodpecker,39.146722,-120.1555529
Black_backed_Woodpecker,39.108106,-120.171386
Black_backed_Woodpecker,39.0756432,-120.2377653
Black_backed_Woodpecker,39.10688,-120.41502
Black_backed_Woodpecker,39.1044422,-120.2012615
Black_backed_Woodpecker,39.0778,-120.21167
Black_backed_Woodpecker,40.3903581,-121.4452744
Black_backed_Woodpecker,40.4391085,-121.3889694
Black_backed_Woodpecker,40.1610011,-120.6234884
Black_backed_Woodpecker,40.1610011,-120.6234884
Black_backed_Woodpecker,40.4415908,-121.4077663
Black_backed_Woodpecker,40.4184625,-121.1685991
Black_backed_Woodpecker,40.4184625,-121.1685991
Black_backed_Woodpecker,39.9763238,-120.982466
Black_backed_Woodpecker,39.8105,-120.46905
Black_backed_Woodpecker,40.4321,-121.1616
Black_backed_Woodpecker,40.2130962,-121.2293243
Black_backed_Woodpecker,39.9172412,-121.0669327
Black_backed_Woodpecker,40.30628,-121.23208
Black_backed_Woodpecker,40.3570097,-121.1009216
Black_backed_Woodpecker,40.1256034,-121.26091
Black_backed_Woodpecker,40.4035621,-121.3604736
Black_backed_Woodpecker,40.1788733,-121.2506104
Black_backed_Woodpecker,40.1930366,-120.5522919
Black_backed_Woodpecker,40.2214198,-121.1907005
Black_backed_Woodpecker,40.4035621,-121.3604736
Black_backed_Woodpecker,40.1256034,-121.26091
Black_backed_Woodpecker,40.1053867,-120.8760452
